product_gf_code,product_name,product_sku,Available,Damaged,Expired,MRP
GF00384_1,"Mountain Dew, 2 Ltr (Single qty) MRP 85",CBDBNCMDE00000007,0,0,0,85.00
GF00385,"Mountain Dew, 1.25 Ltr",BEVBEVMDE00000003,0,1,0,60.00
GF00386,"Pepsi, 600 ml",BEVBEVPSI00000004,0,0,0,35.00
GF00389,"Pepsi, 2 Ltr",BEVBEVPSI00000003,0,0,0,85.00
GF00391,"Pepsi, 1.25 Ltr",BEVBEVPSI00000002,0,0,0,60.00
GF00394,"Slice Juice, 600 ml",BEVBEVSLI00000001,72,0,0,35.00
GF00399,"Tropicana - Apple Delight Fruit Juice, 1 Ltr",BEVBEVTRO00000017,5,0,0,100.00
GF00399_1,"Tropicana - Apple Delight Fruit Juice, 1 Ltr",JMTBNCTRO00000004,0,0,0,100.00
GF00400,"Tropicana - Apple Delight Fruit Juice, 200 ml",BEVBEVTRO00000016,150,0,0,20.00
GF00401,"Tropicana - Cranberry Delight Fruit Juice, 1 Ltr",BEVBEVTRO00000015,452,0,0,110.00
GF00407,"Tropicana - Guava Delight Fruit Juice, 1 Ltr",BEVBEVTRO00000014,36,0,0,100.00
GF00407_1,"Tropicana - Guava Delight Fruit Juice, 1 Ltr",JMTBNCTRO00000005,48,0,0,100.00
GF00408,"Tropicana - Guava Delight Fruit Juice, 200 ml ",BEVBEVTRO00000013,360,0,0,20.00
GF00409,"Tropicana - Litchi Delight Fruit Juice, 1 Ltr",BEVBEVTRO00000012,0,0,0,
GF00409_1,"Tropicana - Litchi Delight Fruit Juice, 1 Ltr",JMTBNCTRO00000010,0,0,0,110.00
GF00410,"Tropicana - Litchi Delight Fruit Juice, 200ml",BEVBEVTRO00000011,90,30,0,20.00
GF00411,"Tropicana - Mango Delight Fruit Juice, 1 Ltr",BEVBEVTRO00000010,0,0,0,
GF00411_1,"Tropicana - Mango Delight Fruit Juice, 1 Ltr",JMTBNCTRO00000006,6,0,0,100.00
GF00412,"Tropicana - Mango Delight Fruit Juice, 200ml",BEVBEVTRO00000009,0,0,0,20.00
GF00415,"Tropicana - Mixed Fruit Delight Fruit Juice, 1 Ltr",BEVBEVTRO00000008,0,0,0,
GF00415_1,"Tropicana - Mixed Fruit Delight Fruit Juice, 1 Ltr (Best Before 14.4.2020)",JMTBNCTRO00000003,0,0,0,100.00
GF00415_2,"Tropicana - Mixed Fruit Delight Fruit Juice, 1 Ltr",JMTBNCTRO00000007,916,0,0,100.00
GF00416,"Tropicana - Mixed Fruit Delight Fruit Juice, 200ml",BEVBEVTRO00000007,29,2,0,20.00
GF00419,"Tropicana - Orange Delight Fruit Juice, 1 Ltr",BEVBEVTRO00000006,0,0,0,
GF00419_1,"Tropicana - Orange Delight Fruit Juice, 1 Ltr",JMTBNCTRO00000009,138,0,0,110.00
GF00420,"Tropicana - Orange Delight Fruit Juice, 200ml",BEVBEVTRO00000005,622,0,0,20.00
GF00421,"Tropicana - Pineapple Delight Fruit Juice, 1 Ltr",BEVBEVTRO00000004,0,0,0,
GF00421_1,"Tropicana - Pineapple Delight Fruit Juice, 1 Ltr",JMTBNCTRO00000008,95,0,0,100.00
GF00422,"Tropicana - Pineapple Delight Fruit Juice, 200ml ",BEVBEVTRO00000003,180,0,0,20.00
GF00423,"Tropicana - Pomegranate Delight Fruit Juice, 1 Ltr",BEVBEVTRO00000002,75,0,0,110.00
GF00424,"Tropicana - Pomegranate Delight Fruit Juice, 200ml",BEVBEVTRO00000001,440,0,0,20.00
GF00446,Kurkure  Namkeen - Puffcorn (Yummy Cheese) - 60 g Pack,CNNSBFKUR00000001,106,3,0,20.00
GF00447,Kurkure  Namkeen - Masala Munch - 100g Pack,CNNSBFKUR00000002,6,5,0,20.00
GF00453,Kurkure  Namkeen - Masala Munch - 55 g Pack,CNNSBFKUR00000003,1,0,0,10.00
GF00453_1,Kurkure Munch Hera Pheri Hungama 45gm,PROPROPCO00000001,0,0,0,
GF00454,Kurkure  Namkeen - Puffcorn (Yummy Cheese) - 30 g Pack,CNNSBFKUR00000004,9,3,0,10.00
GF00459,Kurkure  Namkeen - Masala Munch - 25g Pack,BSCBSCKUR00000001,5,0,0,5.00
GF00505,Lays Potato Chips - American Style Cream & Onion Flavour - 15g Pack,BSCBSCLAY00000011,0,25,0,5.00
GF00506,Lays Potato Chips - Classic Salted - 15g Pack,BSCBSCLAY00000012,10,111,0,5.00
GF00507,Lays  Potato Chips - Flirty Tomato Tango - 15gm Pack,BSCBSCLAY00000015,0,0,0,5.00
GF00507_1,Lays  Potato Chips - Spanish Tomato Tango - 15gm Pack,CNPPROLAY00000003,0,0,0,5.00
GF00508,Lays Potato Chips - Hot n Sweet Chilli -15g Pack,BSCBSCLAY00000013,0,32,0,5.00
GF00510,"Lays CRISPZ Herb & Onion, 16g",BSCBSCLAY00000010,0,11,0,5.00
GF00511,"Lays CRISPZ Herb & Onion, 57g",BSCBSCLAY00000017,0,1,0,20.00
GF00516,"Lays  Potato Chips - Classic Salted, 30gm",BSCBSCLAY00000004,1,0,0,10.00
GF00517,"Lays  Potato Chips - Flirty Tomato Tango, 30gm",BSCBSCLAY00000003,1,0,0,10.00
GF00517_1,"Lays  Potato Chips - Spanish Tomato Tango, 30gm",CNPPROLAY00000002,0,1,0,10.00
GF00518,Lays  Potato Chips - Naughty Limon - 30 gm Pack,BSCBSCLAY00000018,0,11,0,10.00
GF00518_1,"Lays Potato Chips Chilli Limon , 30 Gm",CNPPROLAY00000019,0,1,0,10.00
GF00519,"Lays  Potato Chips - American Style Cream & Onion Flavour, 30gm",BSCBSCLAY00000002,0,0,0,10.00
GF00520,"Lays  Potato Chips - India Magic Masala, 30gm",BSCBSCLAY00000001,2,10,0,10.00
GF00521,Lays  Potato Chips - Hot & Chilli- 30 gm Pack,CNNSBFLAY00000013,0,0,0,10.00
GF00523,Lays  Potato Chips - Spanish Tomato Tango - 55 gm  Pack,CNNSBFLAY00000010,589,10,0,20.00
GF00524,Lays  Potato Chips - American Style Cream & Onion Flavour - 55g,CNNSBFLAY00000011,0,2,0,20.00
GF00525,Lays Potato Chips - Joyful Magic Masala - 55 gm Pack,CNNSBFLAY00000012,0,0,0,20.00
GF00533,"Lays  Maxx - Sizzling Barbeque, 57gm",BSCBSCLAY00000009,0,1,0,35.00
GF00566,Uncle Chipps Spicy Treat - 18g,BSCBSCULC00000001,2,14,0,5.00
GF00572_1,"MIN CREAM,100 gm",HOKHOKMIN00000001,0,0,0,59.00
GF00573,"Dettol Original Soap, 45 gm",PCRPCRDET00000018,0,0,0,10.00
GF00578,"Dettol Liquid Handwash Original, 175 ml (Pack of 3)",HEAHEADET00000017,0,0,0,122.00
GF00578_1,"Dettol Liquid Handwash Original, 175 ml (Pack of 3)",PCRPCRDET00000036,0,0,0,134.00
GF00578_3,Dettol Liquid Handwash Original 175 ml,HFWBDCDET00000008,935,0,0,45.00
GF00581_1,"Dettol Skincare Handwash Refill Pouch, 175ml",HEAHEADET00000012,0,0,0,45.00
GF00581_2,"Dettol Skincare handwash reffill Pouch, 175 ml",HFWBDCDET00000003,0,0,0,58.00
GF00583,"Dettol Liquid Handwash Skincare, 175 ml (Pack of 3)",HEAHEADET00000015,0,0,0,122.00
GF00583_1,"Dettol Liquid Handwash Skincare, 175 ml (Pack of 3)",BTSBDCDET00000002,0,0,0,134.00
GF00583_2,"Dettol Liquid Handwash (Skincare), 175 ml",HFWBDCDET00000007,0,0,0,45.00
GF00584,"Dettol Original Soap, 125g (Pack of 4)",PCRPCRDET00000020,0,0,0,165.00
GF00584_1,"Dettol Original Soap, 125g (Pack of 4)",PCRPCRDET00000004,0,0,0,176.00
GF00586,"Dettol Original Soap, 75g (Pack of 4)",PCRPCRDET00000019,0,0,0,96.00
GF00586_1,"Dettol Original Soap, 75g (Pack of 4)",PCRPCRDET00000003,0,0,0,107.00
GF00589,"Dettol Liquid Handwash Cool, 175 ml (Pack of 3)",HEAHEADET00000014,0,0,0,146.00
GF00594,"Dettol Kitchen Dish and Slab Gel, 400 ml (Lemon Fresh)",HOKHOKDET00000005,0,0,0,131.00
GF00595,"Dettol Kitchen Dish and Slab Gel, 750 ml (Lemon Fresh)",HOKHOKDET00000003,0,0,0,192.00
GF00596_1,"Dettol Kitchen Dish and Slab Gel,400 ml (Lime Splash)",HOKHOKDET00000001,0,0,0,131.00
GF00597,"Dettol Kitchen Dish and Slab Gel, 750 ml (Lime Splash)",HOKHOKDET00000002,0,0,0,192.00
GF00601,Dettol Fresh shaving cream 60g+18gfree_78gm,PCRPCRDET00000017,0,0,0,75.00
GF00602,Dettol Cool Shaving Cream 60g+18gfree_78gm,PCRPCRDET00000016,0,0,0,75.00
GF00607,"Dettol Disinfectant Multi-Use Hygiene Liquid,200 ml",HEAHEADET00000011,0,0,0,
GF00612,"Dettol Instant Hand Sanitizer, 50 ml",HEAHEADET00000013,0,0,0,77.00
GF00612_1,"Dettol Instant hand sanitizer Original , 50 Ml",HFWBDCDET00000004,0,0,0,95.00
GF00615,"Dettol Liquid Soap Jar Original, 900 ml",HEAHEADET00000006,0,0,0,209.00
GF00615_1,"Dettol Liquid Handwah Soap jar, 900 ml",LBWBDCDET00000001,0,0,0,149.00
GF00616,"Dettol Liquid Hand Wash Original, 900 ml Free Dettol Handwash,200 ml",PCRPCRDET00000028,0,0,0,192.00
GF00616_1,"Dettol LHW Original 900 ml with Free Dettol Handwash, 200 ml",HEAHEADET00000005,0,0,0,209.00
GF00618_1,"Dettol LHW Skincare 900 ml with Free Dettol Handwash,200 ml",HEAHEADET00000004,0,0,0,209.00
GF00620,"Dettol Soap Original Soap, 75gm",PCRPCRDET00000012,0,0,0,31.00
GF00620_1,"Dettol Soap Original Soap,75gm",PCRPCRDET00000002,0,0,0,33.00
GF00620_2,"Dettol Soap Original Soap,75gm",PCRPCRDET00000022,0,0,0,30.00
GF00621,"Dettol Soap, Skincare, 75 gm",PCRPCRDET00000010,0,0,0,32.00
GF00621_2,"Dettol Soap Skincare, 75 gm",BTSBDCDET00000005,0,0,0,30.00
GF00622,"Harpic Powerplus Toilet Cleaner Rose, 1 Ltr",HOKHOKHRP00000012,0,0,0,160.00
GF00622_1,"Harpic Powerplus Toilet Cleaner Rose, 1 Ltr",HOKHOKHRP00000006,0,0,0,168.00
GF00623_1,"Harpic Toilet Cleaner Rose- 1000ml+Harpic BCL Lemon, 200 ml",HOKHOKHRP00000019,0,0,0,168.00
GF00623_2,"Harpic Toilet Cleaner Rose- 1000ml+Harpic BCL Lemon, 200 ml",LTCLQCHRP00000006,0,0,0,180.00
GF00623_3,"Harpic Toilet Cleaner Rose- 1000ml+Harpic BCL Floral, 200 ml",LTCLQCHRP00000011,0,0,0,180.00
GF00624,"Harpic Powerplus Toilet Cleaner Orange, 1 Ltr",HOKHOKHRP00000030,0,0,0,163.00
GF00624_1,"Harpic Powerplus Toilet Cleaner Orange, 1 Ltr",HOKHOKHRP00000037,0,0,0,168.00
GF00624_2,"Harpic Powerplus Toilet Cleaner Orange, 1 Ltr",HOKHOKHRP00000007,0,0,0,160.00
GF00625_2,"Harpic Toilet Cleaner Orange- 1000ml+Harpic BCL Lemon, 200 ml",LTCLQCHRP00000007,0,0,0,180.00
GF00628,"Harpic Powerplus Toilet Cleaner Original, 1 Ltr",HOKHOKHRP00000032,0,0,0,156.00
GF00628_1,"Harpic Powerplus Toilet Cleaner Original, 1 Ltr",HOKHOKHRP00000024,0,0,0,160.00
GF00628_2,"Harpic Powerplus Toilet Cleaner Original, 1 Ltr",HOKHOKHRP00000036,0,0,0,168.00
GF00629_3,"Harpic Original,1000ml + Harpic Liquid, Lemon- 200 ml",LTCLQCHRP00000008,0,0,0,180.00
GF00632_1,"Harpic Flushmatic Mono Pine, 50 gm",LTCLQCHRP00000002,0,0,0,69.00
GF00634,"Harpic Powerplus Original Multipack, 500 ml (Pack of 3)",HOKHOKHRP00000029,0,0,0,199.00
GF00634_1,"Harpic Powerplus Original Multipack, 500 ml (Pack of 3)",HOKHOKHRP00000021,0,0,0,210.00
GF00635_1,"Harpic Powerplus Toilet Cleaner Orange, 500 ml",HOKHOKHRP00000009,0,0,0,82.00
GF00635_2,"Harpic Powerplus Toilet Cleaner Orange, 500 ml",LBCLQCHRP00000001,0,0,0,86.00
GF00636,"Dettol Liquid Handwash Original, 200 ml Free Liquid Handwash, 175 ml",HEAHEADET00000026,0,0,0,87.00
GF00636_1,"Dettol Liquid Handwash Original, 200 ml Free Liquid Handwash, 175 ml",PCRPCRDET00000029,0,0,0,95.00
GF00636_2,"Dettol Liquid Handwash (Original), 200 ml  with Free Handwash, 175 ml",HEAHEADET00000010,0,0,0,99.00
GF00636_3,"Dettol Original Liquid handwash, 200ml",PHGHPCDET00000003,0,0,0,99.00
GF00638,"Lizol Disinfectant Floor Cleaner Jasmine, 500 ml",HOKHOKLIZ00000038,0,0,0,85.00
GF00638_1,"Lizol Disinfectant Floor Cleaner Jasmine, 500 ml",HOKHOKLIZ00000020,0,0,0,89.00
GF00638_2,"Lizol Disinfectant Floor Cleaner Jasmine, 500 ml",HOKHOKLIZ00000050,0,0,0,93.00
GF00639,Lizol Disinfectant Floor Cleaner Jasmine 500ML + 30% Extra,HOKHOKLIZ00000037,0,0,0,93.00
GF00639_1,Lizol Disinfectant Floor Cleaner Jasmine 500ML + 30% Extra,HOKHOKLIZ00000028,0,0,0,89.00
GF00640,"Lizol Disinfectant Floor Cleaner Jasmine, 975 ml",HOKHOKLIZ00000039,0,0,0,164.00
GF00640_1,"Lizol Disinfectant Floor Cleaner Jasmine, 975 ml",HOKHOKLIZ00000014,0,0,0,172.00
GF00640_2,"Lizol disinfectant Floor Cleaner , Jasmine 975 ML",LFCLQCLIZ00000004,0,0,0,179.00
GF00641,"Lizol Floor  Cleaner Jasmine- 975ml with Free Harpic, 200 ml",HOKHOKLIZ00000023,0,0,0,172.00
GF00641_1,"Lizol Disinfectant Floor Cleaner Jasmine, 975 ml with free Harpic 200 ml",LFCLQCLIZ00000006,0,0,0,179.00
GF00642_1,"Lizol Disinfectant Surface Cleaner Jasmine, 2 Ltr",HOKHOKLIZ00000016,0,0,0,344.00
GF00642_2,"Lizol Disinfectant Floor Cleaner (Jasmine), 2 L with Harpic Power Plus Toilet Cleaner, 500 ml",LFCLQCLIZ00000007,0,0,0,362.00
GF00644,Lizol Floor Cleaner Neem- 975 ml + Harpic - 200 ml,HOKHOKLIZ00000024,0,0,0,164.00
GF00644_1,"Lizol Floor Cleaner Neem, 975 ml + Harpic, 200 ml",HOKHOKLIZ00000025,0,0,0,172.00
GF00644_2,Lizol Disinfectant Surface Cleaner Neem 975 Ml,LBCLQCLIZ00000005,0,0,0,
GF00645_1,"Lizol Disinfectant Floor Cleaner Sandal, 500 ml",HOKHOKLIZ00000010,0,0,0,89.00
GF00645_2,"Lizol Disinfectant Floor Cleaner Sandal, 500 ml",HOKHOKLIZ00000052,0,0,0,93.00
GF00648,"Colin Glass Cleaner Pump 2X More Shine, 500ml",HOKHOKCHR00000004,0,0,0,82.00
GF00648_1,"Colin Glass Cleaner Pump 2X More Shine, 500ml",HOKHOKCLN00000001,0,0,0,85.00
GF00648_2,"Colin Glass Cleaner Pump 2X More Shine, 500ml",HOKHOKCLN00000003,0,0,0,89.00
GF00649,"Colin Glass Cleaner Pump, 250 ml",HOKHOKCLN00000002,0,0,0,56.00
GF00649_1,"Colin Glass Cleaner Pump, 250 ml",LMPLQCCLN00000001,0,1,0,58.00
GF00650,"Veet Silk & Fresh Hair Removal Cream Normal Skin, 25 gm",PCRPCRVET00000012,0,0,0,58.00
GF00650_1,"Veet Silk & Fresh Hair Removal Cream Normal Skin, 25 gm",PCRPCRVET00000011,0,0,0,61.00
GF00650_2,"Veet Silk & Fresh Hair Removal Cream, Normal Skin, 25 gm",PCRPCRVET00000005,0,0,0,63.00
GF00651,"Veet Silk & Fresh Hair Removal Cream Dry Skin, 25 gm",PCRPCRVET00000016,0,0,0,58.00
GF00651_1,"Veet Silk & Fresh Hair Removal Cream Dry Skin, 25 gm",PCRPCRVET00000006,0,0,0,63.00
GF00651_2,"Veet Silk & Fresh Hair Removal Cream Dry Skin, 25 gm",PCRPCRVET00000007,0,0,0,61.00
GF00652,"Veet Silk & Fresh Hair Removal Cream, Sensitive Skin, 25 gm",PCRPCRVET00000017,0,0,0,58.00
GF00652_1,"Veet Silk & Fresh Hair Removal Cream, Sensitive Skin, 25 gm",PCRPCRVET00000009,0,0,0,61.00
GF00652_2,"Veet Silk & Fresh Hair Removal Cream, Sensitive Skin, 25 gm",PCRPCRVET00000008,0,0,0,61.00
GF00653,"Veet Silk & Fresh Hair Removal Cream, Normal Skin, 50 gm",PCRPCRVET00000001,0,0,0,125.00
GF00653_1,"Veet Silk & Fresh Hair Removal Cream, Normal Skin,50 gm",PCRPCRVET00000004,0,0,0,120.00
GF00653_2,"Veet Silk & Fresh Hair Removal Cream, Normal Skin,50 gm",WHGHPCVET00000001,57,0,0,125.00
GF00654,"Veet Hair Removal Cream, 50 gm",PCRPCRVET00000015,0,0,0,110.00
GF00654_2,"Veet Hair Removal Cream, 50 g (Dry Skin)",PCRPCRVET00000003,0,0,0,120.00
GF00654_3,"Veet Hair Removal Cream, 50 g (Dry Skin)",HREWHGVET00000002,364,0,0,125.00
GF00655_1,"Veet Silk & Fresh Hair Removal Cream, Sensitive Skin, 50 gm",PCRPCRVET00000002,0,0,0,120.00
GF00656_1,"Veet Silk & Fresh Hair Removal Cream, Normal Skin - 100 g",PCRPCRVET00000014,0,0,0,185.00
GF00656_2,"Veet Silk & Fresh hair removal Cream, Normal Skin , 100Gm",HREWHGVET00000001,0,0,0,199.00
GF00657,"Dettol Cool Soap, 75gm (Pack of 4)",PCRPCRDET00000015,0,0,0,103.00
GF00657_1,"Dettol Cool Soap, 75g (Pack of 4)",PCRPCRDET00000024,0,0,0,107.00
GF00658,"Harpic Fresh Toilet Cleaner Pine, 500 ml",HOKHOKHRP00000014,0,0,0,78.00
GF00659_1,"Harpic Fresh Toilet Cleaner Citrus, 500 ml",HOKHOKHRP00000013,0,0,0,80.00
GF00660_2,"Harpic White and Shine Bleach, 500 ml",LTCLQCHRP00000005,0,0,0,86.00
GF00661,"Harpic Powerplus Original, 200 ml",HOKHOKHRP00000023,0,0,0,35.00
GF00661_1,"Harpic Powerplus Original, 200 ml",HOKHOKHRP00000017,0,0,0,36.00
GF00661_2,"Harpic Powerplus Original, 200 ml+ 20% Extra",CNDHNKHRP00000001,0,0,0,36.00
GF00661_3,"Harpic Powerplus Original, 200 ml",LTCLQCHRP00000001,0,0,0,37.00
GF00661_4,"Harpic powerplus toilet Cleaner original , 200 Ml + 20% extra",LQCHNKHRP00000001,0,0,0,37.00
GF00661_5,"Harpic Powerplus Original, 200 ml",LTCLQCHRP00000012,0,0,0,38.00
GF00662,"Harpic Powerplus Toilet Cleaner Original, 500 ml",HOKHOKHRP00000033,0,0,0,80.00
GF00662_1,"Harpic Powerplus Toilet Cleaner Original, 500 ml",HOKHOKHRP00000011,0,0,0,82.00
GF00662_2,"Harpic Powerplus Toilet Cleaner Original, 500 ml",HNKHNKHRP00000001,0,0,0,86.00
GF00663,"Harpic Powerplus Toilet Cleaner Original, 500 ml+ 30% Extra",HOKHOKHRP00000034,0,0,0,80.00
GF00663_1,"Harpic Powerplus Toilet Cleaner Original, 500 ml+ 30% Extra",HOKHOKHRP00000010,0,0,0,82.00
GF00663_2,"Harpic Powerplus Toilet Cleaner Original, 500 ml+ 30% Extra",HOKHOKHRP00000028,0,0,0,86.00
GF00664,Harpic Powerplus Toilet Cleaner Rose.500ml,HOKHOKHRP00000035,0,0,0,80.00
GF00664_1,Harpic Powerplus Toilet Cleaner Rose.500ml,HOKHOKHRP00000001,0,0,0,82.00
GF00664_2,"Harpic Powerplus Toilet Cleaner Rose, 500 ml",HOKHOKHRP00000038,0,0,0,86.00
GF00665_1,Harpic Powerplus Toilet Cleaner Rose - 500ml + 30% Extra,HOKHOKHRP00000025,0,0,0,82.00
GF00665_2,Harpic Powerplus Toilet Cleaner Rose - 500ml + 30% Extra,HRCPCRHRP00000002,0,0,0,86.00
GF00666,"Harpic Powerplus Toilet Cleaner Orange, 500 ml + 30% Extra",HOKHOKHRP00000031,0,0,0,80.00
GF00666_1,"Harpic Powerplus Toilet Cleaner Orange, 500 ml + 30% Extra",HOKHOKHRP00000026,0,0,0,82.00
GF00666_2,"Harpic Powerplus Toilet Cleaner Orange, 500 ml + 30% Extra",HOKHOKHRP00000027,0,0,0,86.00
GF00667,"Harpic Bathroom Cleaner Floral, 500 ml",HOKHOKHRP00000016,0,0,0,84.00
GF00667_1,"Harpic Bathroom Cleaner Floral, 500 ml",LBCLQCHRP00000002,1,0,0,91.00
GF00668,"Harpic Bathroom Cleaner Lemon, 500 ml",HOKHOKHRP00000015,0,0,0,91.00
GF00668_1,"Harpic Bathroom Cleaner Lemon, 500 ml",LBCLQCHRP00000003,0,0,0,91.00
GF00671,"Vanish oxi Action Stain Remover Liquid, 180 ml",HOKHOKVAN00000006,0,0,0,55.00
GF00671_1,Vanish Oxi action Stain Remover Liquid 180 Ml,DTPDGTVAN00000001,0,4,0,59.00
GF00672_1,"Vanish Oxi Action Stain Remover Liquid, 400 ml",HOKHOKVAN00000004,0,0,0,99.00
GF00672_2,Vanish Oxi action Stain Remover Liquid 400 Ml,LSRLQCVAN00000002,0,0,0,105.00
GF00673,"Vanish Oxi Action Stain Remover Liquid, 800 ml",HOKHOKVAN00000003,0,0,0,190.00
GF00673_1,"Vanish Oxi Action Stain Remover Liquid,800 ml",HOKHOKVAN00000002,0,0,0,180.00
GF00673_2,"Vanish Oxi Action Stain Remover Liquid,800 ml",LSRLQCVAN00000004,1,0,0,199.00
GF00674,"Vanish Oxi Action Stain Remover Powder, 100 g",HOKHOKVAN00000008,0,0,0,50.00
GF00674_1,"Vanish Oxi Action Stain Remover Powder, 100 g",HOKHOKVAN00000001,0,0,0,55.00
GF00674_2,Vanish Oxi Action All In One 100 Gm,LSRLQCVAN00000001,0,0,0,59.00
GF00675,"Vanish Oxi Action Stain Remover Powder, 400 g",HRCPCRVAN00000001,0,0,0,
GF00675_1,"Vanish Oxi Action Stain Remover Powder, 400 g",HOKHOKVAN00000007,1,0,0,190.00
GF00675_2,Vanish Oxi action Stain Remover powder 400 Gm,LSRLQCVAN00000003,0,0,0,199.00
GF00676_1,"Vanish White Powder, 100gm",HOKHOKVAN00000005,0,0,0,55.00
GF00680,"Lizol Disinfectant Floor Cleaner Pine, 500 ml",HOKHOKLIZ00000043,0,0,0,85.00
GF00680_1,"Lizol Disinfectant Floor Cleaner Pine, 500 ml",HOKHOKLIZ00000015,0,0,0,89.00
GF00680_2,"Lizol Disinfectant Floor Cleaner Pine, 500 ml",HOKHOKLIZ00000048,0,0,0,93.00
GF00681_1,"Lizol Disinfectant Floor Cleaner Pine, 500 ml + 30% Extra",HOKHOKLIZ00000029,0,0,0,89.00
GF00682,"Lizol Disinfectant Floor Cleaner Citrus, 200 ml",HOKHOKLIZ00000013,0,0,0,36.00
GF00682_1,"Lizol Disinfectant Floor Cleaner Citrus, 200 ml",HOKHOKLIZ00000026,0,0,0,34.00
GF00682_2,"Lizol Disinfectant Floor Cleaner Citrus, 200 ml",LFCLQCLIZ00000014,53,0,0,38.00
GF00683,"Lizol Disinfectant Floor Cleaner Floral, 200 ml",HOKHOKLIZ00000012,0,0,0,36.00
GF00683_1,"Lizol Disinfectant Floor Cleaner Floral, 200 ml",LFCLQCLIZ00000001,50,0,0,38.00
GF00684_1,"Lizol Disinfectant Surface Cleaner Lavender, 2 Ltr",HOKHOKLIZ00000027,0,0,0,362.00
GF00684_2,"Lizol Disinfectant Surface Cleaner Lavender, 2 Ltr",LFCLQCLIZ00000002,0,0,0,
GF00684_3,"Lizol Disinfectant Floor Cleaner (Lavender), 2 L with Harpic Power Plus Toilet Cleaner, 500 ml",LFCLQCLIZ00000010,0,0,0,362.00
GF00686,"Lizol Disinfectant Floor Cleaner Lavender, 975 ml",HOKHOKLIZ00000042,0,0,0,164.00
GF00686_1,"Lizol Disinfectant Floor Cleaner Lavender, 975 ml",HOKHOKLIZ00000018,0,0,0,172.00
GF00686_2,"Lizol Disinfectant Floor Cleaner Lavender, 975 ml",HOKHOKLIZ00000049,0,0,0,179.00
GF00686_3,"Lizol Disinfectant Floor Cleaner Lavender, 975 ml + Harpic 200 ml",LFCLQCLIZ00000005,0,0,0,179.00
GF00687,"Lizol Lavender, 975 ml with Free Harpic, 200 ml",HOKHOKLIZ00000008,0,0,0,172.00
GF00688,"Lizol Disinfectant Floor Cleaner Lavender, 500ml",HOKHOKLIZ00000041,0,0,0,85.00
GF00688_1,"Lizol Disinfectant Floor Cleaner Lavender, 500ml",HOKHOKLIZ00000019,0,0,0,89.00
GF00688_2,"Lizol Disinfectant Floor Cleaner Lavender, 500ml",LFCLQCLIZ00000003,0,0,0,93.00
GF00689,"Lizol Disinfectant Floor Cleaner Lavender, 500 ml + 30% Extra",HOKHOKLIZ00000040,0,0,0,85.00
GF00689_1,"Lizol Disinfectant Floor Cleaner Lavender, 500 ml + 30% Extra",HOKHOKLIZ00000030,0,0,0,89.00
GF00690_1,"Lizol Disinfectant Floor Cleaner Pine, 975 ml",HOKHOKLIZ00000007,0,0,0,172.00
GF00690_2,"Lizol Disinfectant Floor Cleaner Pine, 975 ml",HOKHOKLIZ00000047,0,0,0,179.00
GF00691,"Lizol Disinfectant Surface Cleaner Citrus, 975ml",HOKHOKLIZ00000044,0,0,0,164.00
GF00691_1,"Lizol Disinfectant Surface Cleaner Citrus, 975ml",HOKHOKLIZ00000011,0,0,0,172.00
GF00691_2,"Lizol Disinfectant Surface Cleaner Citrus, 975ml",HOKHOKLIZ00000051,0,0,0,179.00
GF00692,"Lizol Disinfectant Floor Cleaner Floral, 975 ml",HOKHOKLIZ00000036,0,0,0,179.00
GF00692_1,"Lizol Disinfectant Floor Cleaner Floral, 975 ml",HOKHOKLIZ00000006,0,0,0,172.00
GF00692_2,"Lizol Disinfectant Floor Cleaner Floral, 975 ml",LBCLQCLIZ00000001,0,0,0,179.00
GF00693,"Lizol Disinfectant Floor Cleaner Citrus, 500 ml",HOKHOKLIZ00000022,0,0,0,89.00
GF00693_1,"Lizol Disinfectant Floor Cleaner Citrus, 500 ml",HOKHOKLIZ00000045,0,0,0,93.00
GF00697,"Lizol Disinfectant Floor Cleaner Citrus, 500 ml + 30% Extra",HOKHOKLIZ00000031,0,0,0,89.00
GF00698,"Lizol Disinfectant Floor Cleaner Floral, 500 ml",HOKHOKLIZ00000005,0,0,0,89.00
GF00698_1,"Lizol Disinfectant Floor Cleaner Floral, 500 ml",HOKHOKLIZ00000046,0,0,0,93.00
GF00699,"Lizol Disinfectant Floor Cleaner Floral, 500 ml + 30% Extra",HOKHOKLIZ00000032,0,0,0,93.00
GF00699_1,Lizol Disinfectant Floor Cleaner Floral 500 ml + 30% Extra,LFCLQCLIZ00000011,0,0,0,93.00
GF00700,"Lizol Floor Cleaner, 975 ml(Pine)+ Harpic, 200 ml",HOKHOKLIZ00000004,0,0,0,172.00
GF00701,"Lizol Citrus- 975 ml with Free Harpic, 200 ml",HOKHOKLIZ00000001,0,0,0,172.00
GF00701_1,"Lizol Citrus- 975 ml with Free Harpic, 200 ml",LBCLQCLIZ00000006,0,0,0,179.00
GF00702_1,"Lizol Floral- 975 ml with Free Harpic, 200 ml",LBCLQCLIZ00000007,0,0,0,179.00
GF00703_2,"Lizol Disinfectant Floor Cleaner Pine, 2 Ltr + 500 ml Free",LBCLQCLIZ00000008,0,0,0,
GF00705,"Lizol Disinfectant Floor Cleaner Citrus, 2 Ltr",HOKHOKLIZ00000034,0,0,0,327.00
