Warehouse ID,Product Name,SKU,Expiry Date,Bin ID,Normal Quantity,Damaged Quantity,Expired Quantity,Missing Quantity
4091,TRESEMME HF DEFENSE CND 190ML,HCNHARTRE00000002,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Fair & Lovely Moisturising Fairness Lotion 50Ml,HPCHPCFAL00000005,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Men Rexona Underarm Protection 50Ml,HPCHPCREX00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"LIFEBUOY TOTAL SOAP, 62 GM",PCRPCRLIF00000008,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Fair & Lovely Ayurvedic Care Natural Glow 50 gm,BDCHPCFAL00000002,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"Dove This Mansoon ,Leave Your Hairfall Worries Behind With Dove 180Ml+75Ml",HPCHPCDOV00000039,01/01/2024,V2VZ01SR001-0001,6,0,0,0
4091,"Lux Velvet Touch Soap, 100 gm (Buy 4 Get 1 Free)",BTSBDCLUX00000029,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Oxylife Men Creme Bleach 15 gm,PREPREOXY00000002,01/01/2024,V2VZ01SR001-0001,5,0,0,0
4091,Himalaya Daily Care Shampoo 400 Ml,SHMHARHIM00000006,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Himalaya Oil Clear Face Wash Lemon 100Ml,HPCHPCHIM00000128,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Streax Hair Colour 4 Natural Brown 25Gm Colourant + 25Gm Developer,HPCHPCSTR00000013,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Sliver Shaving Brush ,HPCHPCLOC00000185,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Park Avenue After Shave Lotion 50Ml,HPCHPCPAR00000006,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Park Avenue Beer Shampoo Shiny & Bouncy 180 Ml,HPCHPCPAR00000028,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Park Avenue Euphoria Perfume 100Ml,HPCHPCPAR00000011,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Park Avenue After Shave Lotion 100Ml,HPCHPCPAR00000005,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Park Avenue Voyage Obsession Perfume 50Ml,HPCHPCPAR00000025,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Colgate active salt lemon 200 g,HPCHPCCOL00000029,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Colgate Plax Fresh Tea 60 ml,DCRHPCCOL00000010,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Loreal 6 Oil Nourishing Shampoo 192 ml,SHMHARLOR00000001,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Loreal Extraordinary Clay Shampoo 175 ml,SHMHARLOR00000002,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Loreal Extraordinary Shampoo 396 Ml,SHMHARLOR00000006,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Garnier Blends Royal Jlly &Lavender 175Ml,PROPROLOR00000001,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Boroline Ultrasmooth 40G,HPCHPCBOR00000013,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Sensoddyne Fresh Mint 40 G,HPCHPCSEN00000005,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Fiama Shower Gel Laboratoire Natural Innovaations In Skin Care 185Ml,HPCHPCFIM00000004,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Wildstone Ultra Sensual Soap 125 gm,HPCHPCWIL00000006,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Patanjali Neem Kanti Body Cleanser Soap 75 gm,BDCHPCPAT00000025,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Fogg Scent Intensio 100Ml,HPCHPCFOG00000014,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Gubb Exfoliating Bath Mitt Dual Band ,HOKHOKLOC00000016,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Gubb 4 Way Pedicure Set,HOKHOKLOC00000013,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Bpnne Baby Feeder With Sillicone Nipple 250Ml ,HPCHPCLOC00000100,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Bajaj Almond Drop Hair Oil, 100 ml",PCRPCRBAD00000002,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"Bajaj Almond Drop Hair Oil, 200 ml",PCRPCRBAD00000003,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Olivia Hera Bleach 60Gm ,HPCHPCLOC00000155,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Organic Harvest Home And Salon Facial ,HPCHPCLOC00000169,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Organic Harvest Serum Pask Orange,HPCHPCLOC00000171,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Organic Harvest Grapefruit Lip Balm ,HPCHPCLOC00000168,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Hipster Activated Charcial Face Wash 100Ml,HPCHPCLOC00000133,01/01/2024,V2VZ01SR001-0001,6,0,0,0
4091,Gatsby Hyper Solid Wet Look Level 7 150Gm,HPCHPCGAT00000003,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Wella Disposable Waxing Strips 50,HPCHPCLOC00000187,01/01/2024,V2VZ01SR001-0001,7,0,0,0
4091,Adidas Women Natural Vitality Perfumed Deo 150Ml,HPCHPCADI00000007,01/01/2024,V2VZ01SR001-0001,4,0,0,0
4091,Nivea Men Acne Facewash 100 gm,HPCHPCNVE00000013,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Pampers Baby Dry Small 58 Pants,HPCHPCPAM00000005,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,VICKS OINTMENT VAPORUB 50ml,OTCDGOPNG00000001,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Gillette Skinguard Sensitive Razor,HPCHPCGIL00000003,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Parachute Coconut Oil,100 ml Flip top",GRSGRSPAR00000005,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"JohnsonS Baby Powder, 200 gm",BBPBGMJNJ00000007,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Stayfree Sanitary Pad Sec Cottege Regular 20S,WHGHPCSTF00000001,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Godrej Cinthol Original Soap Pack Of 4,HPCHPCGOD00000002,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Sunsilk Co,HPCHPCSUN00000007,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Ponds White Beauty Spot ,HPCHPCPND00000022,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Ponds Light Mosituriser 150Ml,HPCHPCPND00000018,01/01/2024,V2VZ01SR001-0001,4,0,0,0
4091,Lux Creamy Perfection Bathing Bar 75Gm,HPCHPCLUX00000022,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Lakme Blush And Glow Face Wash Straberry Blast 50Ml,HPCHPCLAK00000028,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Fair&Lovely Instant Glow Home Facial Kit 8G,HPCHPCFAL00000008,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Elle 18Smooth&Glowing Skin 100Ml,HPCHPCLOC00000124,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,"DOVE CREAM BEAUTY BATHING BAR,  50 GM",HPCHPCDOV00000002,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Lifebuoy Total 10 Handwash 190 ml free Refill 185 ml,HFWBDCLIF00000017,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,DOVE PINK ROSA BB 100G,BTSBDCDOV00000004,01/01/2024,V2VZ01SR001-0001,4,0,0,0
4091,Fem Gold Creme Bleach 64 G,PREPREEVA00000009,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Himalaya Deep Cleansing Apricot Face Wash 50Ml,HPCHPCHIM00000112,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Himalaya Purifying Neem Face Wash, 150 ml",HPCHPCHIM00000071,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Himalaya Whitening Face Wash 100 Ml,HFWBDCHIM00000027,01/01/2024,V2VZ01SR001-0001,5,0,0,0
4091,Himalaya Refreshing Fruit Pack Normal To Dry Skin 50G,PCRPCRHIM00000007,01/01/2024,V2VZ01SR001-0001,4,0,0,0
4091,Himalaya Fairness Kesar Facewash Free Himalaya Comlete Care Toothpast 80G 150Ml,HPCHPCHIM00000117,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Himalaya Pure Expression Kajal Black Colour .30Gm,HPCHPCHIM00000131,01/01/2024,V2VZ01SR001-0001,6,0,0,0
4091,Dabur Gulabari Moisturising Cold Cream With Natural Rose Oil 30Ml,HPCHPCGUL00000002,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Dabur Hairoil Amla 450 ml,HARHPCDBR00000002,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Florozone Cream With Allantoin 50Gm,HPCHPCLOC00000129,01/01/2024,V2VZ01SR001-0001,13,0,0,0
4091,Boroplus Ointment 19 Ml,HPCHPCBOR00000015,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Navratna Oil, 100 ml",HROHARNAV00000006,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Zandu Ultra Power Balm 8 Ml,HPCHPCZAN00000001,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Park Avenue Anti Dandruff Shampoo 350Ml,HPCHPCPAR00000034,01/01/2024,V2VZ01SR001-0001,4,0,0,0
4091,Park Avenue Pure Collection 405Ml,HPCHPCPAR00000004,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Colgate Active Salt Neem Tp,100 gm",THPDCRCOL00000022,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"Colgate Strong Teeth, 100g",THPDCRCOL00000027,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"Dettol Liquid Handwash Original, 175 ml (Pack of 3)",HPCHPCDET00000037,01/01/2024,V2VZ01SR001-0001,5,0,0,0
4091,"Dettol Original Soap, 45 gm",HPCHPCDET00000075,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Garnier Colour Natural 4 Brown 35Ml+30Gm,HPCHPCLOR00000006,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Sensodyne Rapid Relief Toothpaste 40Gm,HPCHPCSEN00000003,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Sensodyne Deep Clean Toothpaste,HPCHPCSEN00000004,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Vivel Lotus Oil Soap Itc Super Saver Pack Of 4,HPCHPCVIV00000002,01/01/2024,V2VZ01SR001-0001,4,0,0,0
4091,Spinz Bloom Perfume 50Ml,HPCHPCSPI00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Joy Sun Sunblock & Anti,HPCHPCJOY00000020,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,X-Men Insta Fair Face Wash Remove Sweat Dirt 100Ml,HPCHPCLOC00000188,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,"Patanjali DANT KANTI DENTAL CREAM Natural, 200 gm",THPDCRPAT00000014,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Fogg Flyer Flash Body Spray 120Ml,HPCHPCFOG00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Bonne Meow Baby Feeder With Silicon Nipple 100Ml,HOKHOKLOC00000007,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Ayur Herbals Cocoa Butter Body Care Lotion 500Ml,HPCHPCAYU00000011,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Ayur Skin Care Moisturising Lotion 50Ml,HPCHPCAYU00000013,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Beardo Beard Softener 50Gm,HPCHPCLOC00000089,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Vlcc Natural Scinces Snigdha Skin Whitning Serum 40Ml,HPCHPCVLC00000027,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Vlcc Ayurveda Multani Mitti Face Pack 100 gm,PREPREVLC00000004,01/01/2024,V2VZ01SR001-0001,6,0,0,0
4091,Vlcc Radiance Pro Sun Screen Gel 80 gm,PREPREVLC00000028,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Fogg Royal Fragance Body Spray 120 ml,AFSARFFOG00000008,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Glam-Up Glomatic Moisturising Lght Makeup Cream 34Gm,HPCHPCGLA00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Fogg Imperial Body Spray,PREPREFOG00000015,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Fogg Majestic Body Spray 120Ml,PREPREFOG00000016,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Gatsby Wet Look Level 7 50G,PREPREGAT00000020,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Gatsby Mohawk Extreme And Firm Gel 75Gm,HPCHPCGAT00000005,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Brut Musk After Shave 100Ml,HPCHPCBRT00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Whisper Sanitary Pad Choice Ultra,6 Pcs",SNTPCRWSP00000004,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Gillette Foam Lemon Lime 196Gm,HPCHPCGIL00000009,01/01/2024,V2VZ01SR001-0001,5,0,0,0
4091,Pantene Shampoo And Conditioner 5Ml plus 5Ml,HPCHPCPAN00000001,01/01/2024,V2VZ01SR001-0001,195,0,0,0
4091,Pampers Baby Dry Xl Size 7 Pants,HPCHPCPAM00000006,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Gatsby Wet Look 100G,PREPREGAT00000017,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Dove Men + Care Clean Comfort Caring Formula Micro Moisture Body And Face Wash 400Ml,HPCHPCDOV00000024,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"JohnsonS Baby Oil, 50 ml",BBCBBCJJJ00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Super Vasol Kesh Kala Oil Based Hair Colour 50 ml,HPCHPCSUN00000033,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,PEP GC CAVITY PROT 25G,THBDCRPEP00000003,01/01/2024,V2VZ01SR001-0001,25,0,0,0
4091,Lever Ayush Shick & Long Growth Shikakai Shampoo Ror Visibly Thicker Longer Hair 175 Ml,HPCHPCLOC00000138,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Lux Velvet Touch Soap, 100 gm (Buy 4 Get 1 Free)",BTSBDCLUX00000007,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Vaseline Intensive Aloe Fresh Body Lotion 200Ml,HPCHPCVAS00000009,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Sunsilk Lusciously Thick &Long Shampoo 650Ml,PREPRESUN00000001,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Vasline Itch Relief Skin Protectnt Cream 100G,HPCHPCVAS00000012,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Ponds Vitamin Brightning Rose 105Ml,HPCHPCPND00000019,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Lakme Absolute Perfect Radiance 28Gm,HPCHPCLAK00000006,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Lifebuoy Total10 Hand Sanitizer 50 ml,HFWBDCLIF00000014,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"Hair & Care Fruit Oils Green, 300 ml",PCRPCRHNC00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Parachut Advnced Coconut Cream Oil Blend Of Coconut Oil And Milk 150Ml,HPCHPCPAR00000033,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Himalaya Orange Peel Off Mask 50 gm,PREPREHIM00000005,01/01/2024,V2VZ01SR001-0001,4,0,0,0
4091,Himalaya Men Face & Beard 40Ml,HFWBDCHIM00000018,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Dabur Amla Hair Oil, 275ml",HROHARDAM00000003,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"Dabur Sarso Amla Hair Oil,175 Ml",HROHARDAM00000008,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Florozone Deep Moisturizing Lotion 500Ml,HPCHPCLOC00000130,01/01/2024,V2VZ01SR001-0001,5,0,0,0
4091,He Magician Advance Groooming Body Spray Man 150Ml,HPCHPCHED00000003,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Colgate Cibaca Maha Bachat 2*175 Gm,HPCHPCCOL00000004,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Colgate Cibaca Vedshakti, 160 gm( With TB Free Inside)",THPDCRCOL00000016,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Dettol Skincare Liquid Handwash 200 ml,HPCHPCDET00000041,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"Dettol Skincare Soap, 75g (Offer Pack 3+1)",PCRPCRDET00000026,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Dettol Cool Soap 125 gm ( Buy 4 get 1 free),HPCHPCDET00000073,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Vanesa Vyen Natural Spray 30Ml,HPCHPCVEN00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Loreal Paris Fall Resist 3X Anti,HPCHPCLOR00000036,01/01/2024,V2VZ01SR001-0001,4,0,0,0
4091,Garnier Skin Naturals Sun Control Daily Moisturiser Spf15+Uva+ 50Ml,HPCHPCLOR00000019,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Maybelline Kajal Super Black .35Gm,HPCHPCMAY00000002,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Boroline Night Repair Cream 40 Gm,HPCHPCBOR00000002,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Vivel Body Wash Mint+Cucumber Refill 400Ml,HPCHPCVIV00000007,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Engage Mate Deo 165ml,FSPBDCENG00000003,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Engage Awe Bodylicious Deo Spray 150Ml,HPCHPCENG00000002,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Sofy Cool Super Xl 30 Pads,SCAWHGSOF00000002,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Joy Pure Aloe Anti Polution Face Wash Clear Sooths And Freshens 100Ml,HPCHPCJOY00000014,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Joy Sunblock And Anti Tan Cream 50Ml,HPCHPCJOY00000022,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Joy Hello Sun Sunblock&Anti,HPCHPCJOY00000009,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Patanjali Saundarya  Aloe Vera Gel Kesar Chandan 60 ml,BDCHPCPAT00000028,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Fogg Scent Dazzle 100Ml,HPCHPCFOG00000010,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Fogg Master Cedar Body Spray 120Ml,HPCHPCFOG00000005,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,White Tone Pearl Face Powder Sandal Soft And Smooth Formula  30Gm,HPCHPCWHI00000005,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Meglow Fruit Face Wash 70G,HPCHPCLOC00000142,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Gubb Paddle Brush With Pin ,HOKHOKLOC00000023,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Gubb Paddle Brush Medium,HOKHOKLOC00000022,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Gubb Scottish Oval Cushioned Brush Small Dr Morepen,HNKHNKLOC00000027,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Bajaj Almond Drop Oil, 50 ml",PCRPCRBAD00000004,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Ayur Herbal Massage Cream With Aloevera 200Ml,HPCHPCAYU00000010,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Herbal Massage Cream With Aloe Vera 80Ml,HPCHPCLOC00000032,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Beardo Dodfather Beard Oil 30Ml,HPCHPCLOC00000090,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Beardo Apple Cider Vingar Shampoo For Men 300Ml ,HPCHPCLOC00000088,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Fabskin Profassionaal Skincare Tandefeat Therapy Mask 300Ml,BNCBNCLOC00000022,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Hipster Heir & Beard Growth Oil 50Ml,HPCHPCLOC00000134,01/01/2024,V2VZ01SR001-0001,5,0,0,0
4091,Vlcc Kajal With Liquoricecamphor 1G,HPCHPCVLC00000016,01/01/2024,V2VZ01SR001-0001,6,0,0,0
4091,Vlcc Fair And Glow Sun Screen Lotion 50Ml,HPCHPCVLC00000010,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Fogg Napoleon Deo, 150 ml",PCRPCRFOG00000002,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Fogg Extreme Fragnance Body Spray 120 ml,AFSARFFOG00000003,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Gatsby British Wave Hair Cream 75G,PREPREGAT00000001,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Gatsby Fiber Wax High Quiff 75Gm,HPCHPCGAT00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Pampers Baby Dry Pants New Baby 20 Pants,HPCHPCPAM00000004,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Dove Beauty Finish With Light Reflecting Minerals 150Ml,HPCHPCDOV00000008,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Godrej Nupur Hair Colour Henna Brown 15Gm,HPCHPCGNU00000002,01/01/2024,V2VZ01SR001-0001,9,0,0,0
4091,PEARS OIL CLR CLNS FW 60G,HPCHPCPRS00000005,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Ponds White Beuty Pearl Cleansing Gel For Radiant Fresh Skin 50G,HPCHPCPND00000023,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Axe Gameface Body Spray 150 Ml,HPCHPCAXE00000019,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,"PEARS OIL CONTROL SOAP, 75 gm",BTSBDCPRS00000001,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Lifebuoy Care 59 gm,HPCHPCLIF00000018,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"lifebuoy Total Soap, 125 gm (Buy 3 Get 1 free)",HPCHPCLIF00000001,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Dove Nourishing Secrets Healthy Ritual For Strengthening Hair Shampoo With Oat Milk And Honey 650 Ml,HPCHPCDOV00000030,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,FAL ADV MV 50G,COSBDCFAL00000001,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"LUX FRSH SPLASH SOAP, 54GM",PCRPCRLUX00000002,01/01/2024,V2VZ01SR001-0001,7,0,0,0
4091,FAL BB CR 64X9G,BCGBDCFAL00000001,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,"Nihar Naturals Shanti Amla Badam Hair Oil, 300 ml",PCRPCRNIH00000003,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Himalaya Almond & Rose Soap 125 Gm,BTSBDCHIM00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,"Himalaya Hair Fall Shampoo, 100 ml",SHMHARHIM00000004,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Himalaya Fresh Start Oil Clear Face Wash Blueberry 100 Ml,HFWBDCHIM00000015,01/01/2024,V2VZ01SR001-0001,3,0,0,0
4091,Himalaya Men Natural Bright Face Cream 25Gm,HPCHPCHIM00000125,01/01/2024,V2VZ01SR001-0001,4,0,0,0
4091,Dabur Anmol Gold Made With Pure Coconut Oil  455G,HPCHPCDBR00000040,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Dabur Chameli Hair Oil 100Ml,PREPREDAM00000001,01/01/2024,V2VZ01SR001-0001,5,0,0,0
4091,Dabur Anmol Gold Pure Coconut Oil 175 ml,HCOPREDBR00000003,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Streax Highlighting Kit,PREPRESTR00000011,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Emami Fair And Handsome Cream 60 Gm Free Fair And Handsome Deo 40 Ml,HPCHPCFAN00000002,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Colgate Barbie Pack 80Gm,HPCHPCCOL00000016,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Colgate Swarna Vedshakti Toothpaste 200 gm,DCRHPCCOL00000013,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Veet Full Body Waxing Kit for Normal Skin,WHGHPCVET00000014,01/01/2024,V2VZ01SR001-0001,12,0,0,0
4091,Dettol Original Soap 75 gm ( Buy 4 get 1 free),BTSBDCDET00000015,01/01/2024,V2VZ01SR001-0001,0,0,0,0
4091,Dettol Tulsi Beauty Bathing Soap Co,HPCHPCDET00000061,01/01/2024,V2VZ01SR001-0001,15,0,0,0
4091,Loreal Casting Creme Gloss Conditioning Colour 535 Chocolate With Free Pure Clay Face Mask 87.5Gm+72Gm,HPCHPCLOR00000024,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Garnier Natural Black Colur 70Ml+60G,PREPREGAR00000010,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Garnier Acno Fight Cream 20 G,PREPREGAR00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Sofy Cool Extra Long 15 Pads,HPCHPCSOF00000007,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Wildstone Hydra Energy Shaving Cream 70Gm,HPCHPCWIL00000012,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Joy Honey & Almonds Advancd Nourishing 100Ml,HPCHPCJOY00000011,01/01/2024,V2VZ01SR001-0001,4,0,0,0
4091,Joy Pure Neem Skin Purifying Face Wash For Clearer Purified Skin 100Ml,HPCHPCJOY00000017,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,X-Men Instant Fairness Face Cream 30Gm,PCRPCRLOC00000014,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Patanjali Kesh Kanti Amla Hair Oil 50Ml,HPCHPCPAT00000021,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Fogg Women Make My Day Scent 90Ml,HPCHPCFOG00000018,01/01/2024,V2VZ01SR001-0001,2,0,0,0
4091,Flyer Fogg Marvel Body Spray 120Ml,HPCHPCFLY00000001,01/01/2024,V2VZ01SR001-0001,1,0,0,0
4091,Bonne Polycare 250Ml ,HOKHOKLOC00000008,01/01/2024,V2VZ01SR001-0001,4,0,0,0
